agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,52,9,1,walking_1_0,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,52,1012,1,march,4,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,52,354,1,checkerboard,1,high,random,page_4KB,120,4096,16,8,True,10,9.480239999999998
random,52,1755,1,inversion,0,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,52,1776,1,inversion,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
random,52,1252,1,butterfly,2,high,random,page_4KB,30,4096,16,8,True,10,6.846839999999999
random,52,1897,1,inversion,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,52,1009,1,march,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,52,1289,1,butterfly,3,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
random,52,1992,1,inversion,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
random,52,207,1,walking_1_0,5,high,sequential,page_4KB,300,0,16,8,True,-1,10.701844999999999
random,52,403,1,checkerboard,3,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,52,1806,1,inversion,2,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,52,1502,1,solid,1,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,52,1747,1,inversion,0,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
random,52,251,1,walking_1_0,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,52,412,1,checkerboard,3,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,52,1544,1,solid,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.110872
random,52,685,1,random,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.14
random,52,81,1,walking_1_0,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,52,1054,1,march,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,52,1624,1,solid,5,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,52,430,1,checkerboard,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.904351999999998
random,52,1342,1,butterfly,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,52,1736,1,inversion,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
random,52,1110,1,march,6,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,52,351,1,checkerboard,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,52,1646,1,solid,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,52,512,1,checkerboard,6,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,52,1038,1,march,4,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,52,37,1,walking_1_0,1,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,52,402,1,checkerboard,3,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,52,1018,1,march,4,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.3396000000000003
random,52,330,1,checkerboard,1,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,52,1040,1,march,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,53,343,1,checkerboard,1,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,53,3,1,walking_1_0,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,53,889,1,march,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,53,245,1,walking_1_0,6,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,53,1822,1,inversion,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,53,133,1,walking_1_0,3,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,53,1267,1,butterfly,3,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
random,53,1231,1,butterfly,2,low,random,page_4KB,300,1024,4,0,True,10,3.4320000000000004
random,53,945,1,march,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,53,732,1,random,4,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
random,53,1554,1,solid,3,low,random,page_4KB,120,1024,4,0,True,10,2.079
random,53,1245,1,butterfly,2,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,53,873,1,march,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.67168
random,53,297,1,checkerboard,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,53,1494,1,solid,1,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,53,1004,1,march,3,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,53,1766,1,inversion,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,53,938,1,march,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
random,53,948,1,march,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,53,1226,1,butterfly,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.8525
random,53,1791,1,inversion,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
random,53,1939,1,inversion,5,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,53,1422,1,butterfly,7,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
random,53,1357,1,butterfly,5,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,53,1685,1,solid,6,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,53,1061,1,march,5,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
random,53,116,1,walking_1_0,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,53,236,1,walking_1_0,6,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,53,896,1,march,0,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,53,22,1,walking_1_0,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,53,152,1,walking_1_0,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8101600000000007
random,53,141,1,walking_1_0,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.196524799999999
random,53,517,1,checkerboard,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.7808704000000004
random,53,862,1,random,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,11.586960000000003
random,54,1819,1,inversion,2,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
random,54,368,1,checkerboard,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,54,1527,1,solid,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,54,1728,1,inversion,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,54,1273,1,butterfly,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,54,585,1,random,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,54,1534,1,solid,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,54,438,1,checkerboard,4,low,random,page_4KB,120,1024,4,0,True,10,2.3760000000000003
random,54,1488,1,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,54,1532,1,solid,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,54,1220,1,butterfly,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
random,54,1268,1,butterfly,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,54,1604,1,solid,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,54,1219,1,butterfly,1,high,random,page_4KB,300,0,16,8,True,10,15.975959999999997
random,54,1128,1,march,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,54,1637,1,solid,5,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,54,1175,1,butterfly,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,54,773,1,random,5,medium,random,page_4KB,60,1024,8,4,True,10,2.9272320000000005
random,54,750,1,random,4,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,54,1049,1,march,5,low,random,page_4KB,60,1024,4,0,True,10,1.8216
random,54,1519,1,solid,2,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,54,1568,1,solid,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,54,1639,1,solid,5,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,54,1456,2,solid,0,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,54,1872,1,inversion,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,54,1517,1,solid,2,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,54,1277,1,butterfly,3,medium,random,page_4KB,60,1024,8,4,True,10,3.8054015999999997
random,54,1494,1,solid,1,medium,random,page_4KB,120,4096,8,4,True,10,4.6103904
random,54,1209,1,butterfly,1,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.581255680000001
random,54,360,1,checkerboard,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,54,878,1,march,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,54,168,1,walking_1_0,4,high,sequential,page_4KB,30,4096,16,8,True,-1,4.586505
random,54,1936,1,inversion,5,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,54,354,1,checkerboard,1,high,random,page_4KB,120,4096,16,8,True,10,9.480239999999998
random,54,1618,1,solid,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,12.166308
random,54,1712,1,solid,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.7566144
random,54,1888,1,inversion,4,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,54,978,1,march,3,low,random,page_4KB,120,1024,4,0,True,10,2.277
random,54,789,1,random,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,54,1981,1,inversion,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,54,1910,1,inversion,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,54,30,1,walking_1_0,0,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,54,288,1,checkerboard,0,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,54,184,1,walking_1_0,5,low,random,page_4KB,30,256,4,0,True,10,1.2342000000000002
random,54,1344,1,butterfly,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
random,54,153,1,walking_1_0,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,54,1974,1,inversion,6,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
random,54,1001,1,march,3,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
random,54,1151,1,march,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
random,54,405,1,checkerboard,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,54,422,1,checkerboard,3,high,sequential,page_4KB,120,4096,16,8,True,-1,7.50519
random,54,1617,1,solid,4,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,54,1684,1,solid,6,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,54,834,1,random,7,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,54,1705,1,solid,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,54,1823,1,inversion,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
random,54,722,1,random,4,low,sequential,page_4KB,120,1024,4,0,False,-1,1.4249999999999998
random,54,804,1,random,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,1.9311600000000002
random,54,1503,1,solid,1,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,54,1232,1,butterfly,2,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,54,778,1,random,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.4399104000000005
random,54,349,1,checkerboard,1,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,54,1701,1,solid,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,55,786,1,random,5,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,55,1766,1,inversion,1,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6815
random,55,117,1,walking_1_0,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,55,1660,1,solid,6,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,55,564,1,checkerboard,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,55,1661,1,solid,6,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,55,1836,1,inversion,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.9528499999999999
random,55,1521,1,solid,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.43936
random,55,1283,1,butterfly,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,55,1393,1,butterfly,6,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,55,1924,1,inversion,5,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
random,55,1834,2,inversion,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
random,55,297,1,checkerboard,0,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,55,1825,1,inversion,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
random,55,169,1,walking_1_0,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.503805999999999
random,55,1247,1,butterfly,2,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,11.162511360000002
random,55,956,1,march,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,55,385,1,checkerboard,2,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,55,1381,1,butterfly,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,3.0126095999999998
random,55,406,1,checkerboard,3,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4848000000000003
random,55,1193,1,butterfly,1,low,random,page_4KB,60,1024,4,0,True,10,2.0592
random,55,1622,1,solid,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
random,55,1773,1,inversion,1,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
random,55,953,1,march,2,medium,random,page_4KB,60,1024,8,4,True,10,3.3663168
random,55,246,1,walking_1_0,6,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,55,48,1,walking_1_0,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.124276
random,55,324,1,checkerboard,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,55,1330,1,butterfly,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,55,659,1,random,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,55,1493,1,solid,1,medium,random,page_4KB,60,1024,8,4,True,10,3.0735936
random,55,1268,1,butterfly,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,55,1790,1,inversion,1,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,55,1610,1,solid,4,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,55,400,1,checkerboard,3,low,random,page_4KB,30,256,4,0,True,10,1.3464
random,55,1516,1,solid,2,low,random,page_4KB,30,256,4,0,True,10,1.1781000000000001
random,55,1227,1,butterfly,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,55,1792,1,inversion,1,high,random,page_4KB,30,4096,16,8,True,10,6.214824
random,55,1491,1,solid,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,55,973,1,march,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,55,1983,1,inversion,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,55,1331,1,butterfly,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,23.431408000000005
random,55,1077,1,march,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
random,55,217,1,walking_1_0,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,55,1337,1,butterfly,5,low,random,page_4KB,60,1024,4,0,True,10,2.0592
random,55,968,1,march,2,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,55,303,1,checkerboard,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.561740800000001
random,55,295,1,checkerboard,0,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,55,1514,1,solid,2,low,sequential,page_4KB,120,1024,4,0,False,-1,1.49625
random,55,1570,1,solid,3,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,6.76190592
random,56,516,1,checkerboard,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.317392
random,56,276,1,walking_1_0,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.586505
random,56,1379,1,butterfly,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
random,56,1452,1,solid,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,56,1407,1,butterfly,7,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,56,1547,1,solid,2,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.925368000000002
random,56,1826,1,inversion,2,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
random,56,908,1,march,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
random,56,1682,1,solid,6,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,56,1922,1,inversion,5,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,56,1556,1,solid,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
random,56,1074,1,march,5,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,56,587,1,random,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,56,1188,1,butterfly,1,low,sequential,page_4KB,30,256,4,0,False,-1,1.04975
random,56,735,1,random,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
random,56,257,1,walking_1_0,7,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,56,477,1,checkerboard,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,56,1527,1,solid,2,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,56,232,2,walking_1_0,6,medium,random,page_4KB,30,1024,8,4,True,10,2.683296
random,56,1695,1,solid,7,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,56,419,1,checkerboard,3,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,56,717,1,random,3,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,56,1681,1,solid,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,56,1548,1,solid,3,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
random,56,1504,1,solid,1,high,random,page_4KB,30,4096,16,8,True,10,5.5301399999999985
random,56,335,1,checkerboard,1,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.646400000000001
random,56,415,1,checkerboard,3,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,56,115,1,walking_1_0,3,low,random,page_4KB,300,1024,4,0,True,10,2.9040000000000004
random,56,1947,1,inversion,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.242
random,56,1176,1,butterfly,0,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,56,657,1,random,2,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,56,88,1,walking_1_0,2,medium,random,page_4KB,30,1024,8,4,True,10,2.683296
random,56,941,1,march,2,low,random,page_4KB,60,1024,4,0,True,10,1.8216
random,56,1956,1,inversion,6,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
random,56,1171,1,butterfly,0,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
random,56,18,1,walking_1_0,0,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,56,12,1,walking_1_0,0,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.124276
random,56,729,1,random,4,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,56,1095,1,march,6,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
random,56,1243,1,butterfly,2,medium,random,page_4KB,300,4096,8,4,True,10,7.610803199999999
random,56,861,1,random,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,56,1844,1,inversion,3,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
random,56,1285,1,butterfly,3,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
